"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","pack","used"
5,4,5,4,3,5,1528.37288888847,489.684033358004,"Bow Valley",0
5,4,5,5,5,5,1813.59288888841,1404.81371874584,"Bow Valley",0
5,3,5,1,1,5,1405.43999999987,23.8047225996683,"Bow Valley",0
3,3,3,5,6,3,2244.45199999905,2729.44733235547,"Bow Valley",0
5,5,4,4,3,5,1402,295.296264916623,"Bow Valley",0
4,4,4,1,3,4,1508.35333333302,108.764753681703,"Bow Valley",0
4,4,4,4,3,4,1709.11955555513,111.362189728303,"Bow Valley",0
4,5,4,3,1,4,1612.81999999975,308.259602820135,"Bow Valley",0
4,3,4,5,5,4,2144.27288888801,687.517498648829,"Bow Valley",0
3,4,3,3,1,3,1811.60666666729,264.19069930178,"Bow Valley",0
4,4,4,4,3,4,1989.94622222287,660.752200522905,"Bow Valley",0
5,4,3,3,3,5,1765.67288888922,283.302187480945,"Bow Valley",0
4,5,4,3,1,4,1535.75333333321,1164.77570643879,"Bow Valley",0
5,4,3,3,3,5,1618.23999999957,366.383891158904,"Bow Valley",0
4,5,3,1,1,4,1599.80711111153,552.433957839369,"Bow Valley",0
4,4,4,4,3,4,1629.32666666642,,"Bow Valley",0
3,3,3,5,6,3,1997.00000000026,132.859813728288,"Bow Valley",0
1,1,1,1,3,1,2141.23955555564,859.279302005468,"Bow Valley",0
4,3,4,5,5,4,1816.16711111058,1066.5756570131,"Bow Valley",0
5,5,5,3,1,5,1402,550.072455577233,"Bow Valley",0
4,4,3,1,1,4,1922.18666666679,12.5865595331416,"Bow Valley",0
4,3,3,5,6,4,2314.15288888827,1902.35709387651,"Bow Valley",0
4,5,4,3,1,4,1506.66044444468,468.968415719729,"Bow Valley",0
1,1,1,1,4,1,2446.82622222118,1892.07590684983,"Bow Valley",0
1,1,1,1,4,1,2506.05244444517,2467.4840035004,"Bow Valley",0
3,4,3,3,1,3,1774.1600000002,374.855659380681,"Bow Valley",0
4,6,4,3,1,4,2076.065777778,541.286991268868,"Bow Valley",0
6,4,6,6,1,6,1600.81822222148,492.505040200361,"Bow Valley",0
1,1,1,1,4,1,2249.1662222223,,"Bow Valley",0
1,1,1,1,4,1,2400.32044444407,1582.22310498244,"Bow Valley",0
3,4,4,3,4,4,1830.61288888855,1097.41344046686,"Bow Valley",0
3,3,3,1,3,3,1779.96711111146,399.684033358004,"Bow Valley",0
4,6,4,3,1,4,2168.59288888892,2564.1556565154,"Bow Valley",0
4,4,4,1,1,4,1458.31333333333,168.500757750776,"Bow Valley",0
1,4,1,3,4,3,2053.18177777852,1063.58907109973,"Bow Valley",0
3,3,3,5,6,3,2102.339999999,8.52360412042671,"Bow Valley",0
1,1,1,1,4,1,2634.36622222167,1827.50554871218,"Bow Valley",0
4,5,4,3,1,4,1585.93333333346,205.284107514514,"Bow Valley",0
3,4,3,3,1,3,1859.19999999988,527.413440466858,"Bow Valley",0
4,5,4,3,3,4,1698.00044444393,366.383891158904,"Bow Valley",0
4,3,4,5,5,4,2040.47333333209,1047.47625724753,"Bow Valley",0
4,5,4,3,1,4,1493.15288888853,8.52360412042671,"Bow Valley",0
5,3,5,1,1,5,1414.43288888872,44.1206892416644,"Bow Valley",0
1,4,1,3,4,3,1980.34666666741,377.133013044191,"Bow Valley",0
3,4,3,3,1,3,1868.9591111127,433.342958588397,"Bow Valley",0
4,3,3,3,1,4,1993.3600000005,1762.87735242018,"Bow Valley",0
4,4,4,4,3,4,1502.18000000025,374.628901710693,"Bow Valley",0
4,5,4,3,1,4,1644.79955555551,557.525899785388,"Bow Valley",0
3,3,3,5,6,3,2192.92177777754,910.744135830185,"Bow Valley",0
1,4,1,3,4,3,2112.48711111097,2384.69532310892,"Bow Valley",0
4,4,4,4,3,4,2061.78622222267,228.333413459548,"Bow Valley",0
1,1,1,1,4,1,2430.78044444425,957.340413052163,"Bow Valley",0
4,5,3,1,1,4,1813.35955555589,1494.49403253069,"Bow Valley",0
1,1,1,1,3,1,2377.97377777827,2909.1889869399,"Bow Valley",0
4,4,4,1,1,5,1965.10666666623,2688.95309993752,"Bow Valley",0
1,1,1,1,4,1,2332.66666666754,,"Bow Valley",0
4,5,4,1,4,4,1643.87333333346,1423.42068865222,"Bow Valley",0
4,4,4,1,3,4,1504.66666666636,1267.79163875581,"Bow Valley",0
4,5,4,3,1,4,1601.50000000013,803.742460802883,"Bow Valley",0
4,4,4,4,3,4,1563.41244444474,507.830552891423,"Bow Valley",0
1,1,1,1,4,1,2763.01333333216,3575.73339500443,"Bow Valley",0
4,4,3,1,1,4,1784.48622222243,1466.61685157042,"Bow Valley",0
4,4,4,1,1,5,1646.37333333333,860.850854498791,"Bow Valley",0
5,4,5,5,5,5,1927.91333333289,1775.24147273755,"Bow Valley",0
1,1,1,1,4,1,2732.49199999908,1646.44843168576,"Bow Valley",0
4,4,4,4,3,4,1832.34666666622,99.6840333580039,"Bow Valley",0
